description,name,PONAME,ZIP,latitude,POP2001,STATE,AREA,zip2,longitude,SUMBLKPOP,geometry
,Zip:,LONG BARN,95335,38.2159,643,CA,438.97706,95335,-119.935,625,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.359615,38.161121,0.0 -120.185856,38.358525,0.0 -120.028593,38.253499,0.0 -119.650832,38.33488,0.0 -119.639285,38.326632,0.0 -119.598595,38.181466,0.0 -119.875179,38.03795,0.0 -119.949962,38.0385,0.0 -119.896074,38.12483,0.0 -119.991752,38.085789,0.0 -119.963708,38.185316,0.0 -120.357415,38.153973,0.0 -120.359615,38.161121,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MANTECA,95336,37.8322,37538,CA,40.66717,95336,-121.187,37629,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.112937,37.809204,0.0 -121.176172,37.770164,0.0 -121.250404,37.809754,0.0 -121.261951,37.853744,0.0 -121.250954,37.87244,0.0 -121.216862,37.873539,0.0 -121.14263,37.861442,0.0 -121.112937,37.809204,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MANTECA,95337,37.7387,20287,CA,46.52088,95337,-121.236,18775,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.298793,37.778412,0.0 -121.250404,37.809754,0.0 -121.176172,37.770164,0.0 -121.175622,37.70308,0.0 -121.238857,37.664039,0.0 -121.298793,37.778412,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MARIPOSA,95338,37.5137,9624,CA,315.7198,95338,-119.958,9607,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.2117,37.523822,0.0 -120.268336,37.582108,0.0 -120.227096,37.667888,0.0 -120.069833,37.597504,0.0 -119.934565,37.53152,0.0 -119.935665,37.633796,0.0 -119.849335,37.640944,0.0 -119.698671,37.506226,0.0 -119.708569,37.44519,0.0 -119.803146,37.384155,0.0 -120.003299,37.398452,0.0 -120.2117,37.523822,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MERCED,95340,37.2873,63545,CA,252.5922,95340,-120.447,62170,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.331021,37.185652,0.0 -120.383259,37.185652,0.0 -120.657644,37.185652,0.0 -120.670841,37.188401,0.0 -120.576264,37.333017,0.0 -120.469039,37.308273,0.0 -120.481136,37.414398,0.0 -120.429998,37.4045,0.0 -120.282083,37.459487,0.0 -120.276034,37.416597,0.0 -120.267237,37.402851,0.0 -120.331021,37.185652,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MIDPINES,95345,37.5848,745,CA,36.67845,95345,-119.97,737,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.069833,37.597504,0.0 -119.967557,37.604103,0.0 -119.935665,37.633796,0.0 -119.934565,37.53152,0.0 -120.069833,37.597504,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MI WUK VILLAGE,95346,38.0422,991,CA,368.77598,95346,-120.1,962,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.885077,37.925777,0.0 -120.146815,37.885087,0.0 -120.204551,37.982414,0.0 -120.160012,38.093487,0.0 -120.246891,38.075891,0.0 -120.353016,38.065994,0.0 -120.42395,38.075891,0.0 -120.357415,38.153973,0.0 -119.963708,38.185316,0.0 -119.991752,38.085789,0.0 -119.896074,38.12483,0.0 -119.949962,38.0385,0.0 -119.875179,38.03795,0.0 -119.885077,37.925777,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MERCED,95348,37.3597,23700,CA,35.02495,95348,-120.518,23295,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.576264,37.333017,0.0 -120.577363,37.374257,0.0 -120.481136,37.414398,0.0 -120.469039,37.308273,0.0 -120.576264,37.333017,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MODESTO,95350,37.6716,53182,CA,8.74746,95350,-121.007,53187,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.009561,37.645893,0.0 -121.031006,37.664039,0.0 -121.054101,37.682734,0.0 -120.976019,37.688783,0.0 -120.975469,37.649192,0.0 -121.009561,37.645893,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MODESTO,95351,37.6241,48405,CA,8.19155,95351,-120.999,47885,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.978218,37.609052,0.0 -121.031006,37.664039,0.0 -121.009561,37.645893,0.0 -120.938628,37.61675,0.0 -120.937528,37.6162,0.0 -120.978218,37.609052,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MODESTO,95354,37.6378,27708,CA,7.75996,95354,-120.966,26622,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.939178,37.654141,0.0 -120.938628,37.61675,0.0 -121.009561,37.645893,0.0 -120.975469,37.649192,0.0 -120.939178,37.654141,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MODESTO,95355,37.6716,48014,CA,8.80408,95355,-120.948,41554,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.976019,37.688783,0.0 -120.976019,37.695931,0.0 -120.939178,37.654141,0.0 -120.975469,37.649192,0.0 -120.976019,37.688783,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MODESTO,95356,37.7166,27555,CA,20.53659,95356,-121.029,32986,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.976019,37.688783,0.0 -121.054101,37.682734,0.0 -121.074446,37.69978,0.0 -121.103589,37.725624,0.0 -121.108538,37.728923,0.0 -121.065098,37.736072,0.0 -120.995814,37.759166,0.0 -120.979318,37.732773,0.0 -120.976019,37.695931,0.0 -120.976019,37.688783,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MODESTO,95357,37.6677,13308,CA,36.32908,95357,-120.89,13539,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.938628,37.61675,0.0 -120.939178,37.654141,0.0 -120.976019,37.695931,0.0 -120.979318,37.732773,0.0 -120.914434,37.725624,0.0 -120.80446,37.682184,0.0 -120.84515,37.6173,0.0 -120.92818,37.6162,0.0 -120.937528,37.6162,0.0 -120.938628,37.61675,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MODESTO,95358,37.6147,32262,CA,116.4028,95358,-121.1,32690,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.978218,37.609052,0.0 -121.031006,37.507876,0.0 -121.080494,37.494129,0.0 -121.228409,37.641494,0.0 -121.243256,37.663489,0.0 -121.238857,37.664039,0.0 -121.175622,37.70308,0.0 -121.108538,37.728923,0.0 -121.103589,37.725624,0.0 -121.074446,37.69978,0.0 -121.054101,37.682734,0.0 -121.031006,37.664039,0.0 -120.978218,37.609052,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,NEWMAN,95360,37.2934,8701,CA,325.88669,95360,-121.238,8347,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.454406,37.267033,0.0 -121.447807,37.395702,0.0 -121.103589,37.391853,0.0 -120.975469,37.348963,0.0 -120.964472,37.345114,0.0 -120.97327,37.337966,0.0 -121.22676,37.134514,0.0 -121.399419,37.15046,0.0 -121.454406,37.267033,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OAKDALE,95361,37.7845,26241,CA,195.32013,95361,-120.781,25411,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.914434,37.725624,0.0 -120.920482,37.74432,0.0 -120.938078,37.853194,0.0 -120.699984,37.873539,0.0 -120.646647,37.82625,0.0 -120.564716,37.765765,0.0 -120.552619,37.756417,0.0 -120.80446,37.682184,0.0 -120.914434,37.725624,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,PATTERSON,95363,37.4903,17098,CA,251.77373,95363,-121.263,16756,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.471452,37.481482,0.0 -121.410966,37.529321,0.0 -121.287795,37.625548,0.0 -121.228409,37.641494,0.0 -121.080494,37.494129,0.0 -121.01341,37.431444,0.0 -121.103589,37.391853,0.0 -121.447807,37.395702,0.0 -121.471452,37.481482,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,PINECREST,95364,38.3499,2,CA,170.03302,95364,-119.912,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.185856,38.358525,0.0 -120.019795,38.433307,0.0 -119.650832,38.33488,0.0 -120.028593,38.253499,0.0 -120.185856,38.358525,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RIPON,95366,37.7603,12759,CA,33.56228,95366,-121.121,12354,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.176172,37.770164,0.0 -121.112937,37.809204,0.0 -121.065098,37.736072,0.0 -121.108538,37.728923,0.0 -121.175622,37.70308,0.0 -121.176172,37.770164,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RIVERBANK,95367,37.736,17447,CA,6.24972,95367,-120.954,16396,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.914434,37.725624,0.0 -120.979318,37.732773,0.0 -120.995814,37.759166,0.0 -120.920482,37.74432,0.0 -120.914434,37.725624,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SALIDA,95368,37.708,13375,CA,3.04591,95368,-121.085,10233,
,Zip:,SNELLING,95369,37.519,1189,CA,187.30535,95369,-120.418,1169,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.625202,37.535369,0.0 -120.59111,37.561763,0.0 -120.521826,37.57386,0.0 -120.268336,37.582108,0.0 -120.2117,37.523822,0.0 -120.29638,37.485881,0.0 -120.282083,37.459487,0.0 -120.429998,37.4045,0.0 -120.444845,37.494679,0.0 -120.618603,37.44904,0.0 -120.625202,37.535369,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SONORA,95370,37.9912,26382,CA,105.8992,95370,-120.351,25692,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.467389,38.018155,0.0 -120.452543,38.037401,0.0 -120.353016,38.065994,0.0 -120.246891,38.075891,0.0 -120.237544,38.023104,0.0 -120.268886,37.963718,0.0 -120.291431,37.894984,0.0 -120.511379,37.958769,0.0 -120.467389,38.018155,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SOULSBYVILLE,95372,37.9908,1558,CA,2.85615,95372,-120.26,1319,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.237544,38.023104,0.0 -120.237544,38.019805,0.0 -120.268886,37.963718,0.0 -120.237544,38.023104,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,STEVINSON,95374,37.3276,1721,CA,27.46427,95374,-120.882,1689,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.808859,37.312672,0.0 -120.97327,37.337966,0.0 -120.964472,37.345114,0.0 -120.830853,37.369308,0.0 -120.808859,37.312672,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TRACY,95376,37.7376,49967,CA,8.10816,95376,-121.431,47695,
,Zip:,TRACY,95377,37.6246,10950,CA,123.68621,95377,-121.481,9925,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.410966,37.529321,0.0 -121.471452,37.481482,0.0 -121.556682,37.74322,0.0 -121.530838,37.74212,0.0 -121.452756,37.753668,0.0 -121.415365,37.710228,0.0 -121.410966,37.529321,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TUOLUMNE,95379,37.9301,3886,CA,28.96243,95379,-120.23,3852,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.146815,37.885087,0.0 -120.291981,37.874089,0.0 -120.291431,37.894984,0.0 -120.268886,37.963718,0.0 -120.237544,38.019805,0.0 -120.204551,37.982414,0.0 -120.146815,37.885087,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TURLOCK,95380,37.4722,41842,CA,70.41858,95380,-120.88,36729,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.811608,37.44684,0.0 -120.958973,37.407249,0.0 -120.994715,37.507326,0.0 -120.911134,37.551315,0.0 -120.794012,37.507326,0.0 -120.745623,37.48918,0.0 -120.738475,37.460587,0.0 -120.811608,37.44684,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TURLOCK,95382,37.5304,24756,CA,10.56221,95382,-120.855,27732,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.794012,37.507326,0.0 -120.911134,37.551315,0.0 -120.901787,37.551315,0.0 -120.828654,37.551315,0.0 -120.794012,37.507326,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TWAIN HARTE,95383,38.038,5753,CA,23.54238,95383,-120.209,5658,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.204551,37.982414,0.0 -120.237544,38.019805,0.0 -120.237544,38.023104,0.0 -120.246891,38.075891,0.0 -120.160012,38.093487,0.0 -120.204551,37.982414,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VERNALIS,95385,37.6232,197,CA,12.27098,95385,-121.254,194,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.287795,37.625548,0.0 -121.243256,37.663489,0.0 -121.228409,37.641494,0.0 -121.287795,37.625548,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WATERFORD,95386,37.6799,9259,CA,109.49644,95386,-120.633,8517,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.80446,37.682184,0.0 -120.552619,37.756417,0.0 -120.514128,37.633246,0.0 -120.75937,37.635995,0.0 -120.84515,37.6173,0.0 -120.80446,37.682184,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WINTON,95388,37.4244,11977,CA,62.74741,95388,-120.553,11984,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.577363,37.374257,0.0 -120.658744,37.36271,0.0 -120.663693,37.422646,0.0 -120.618603,37.44904,0.0 -120.444845,37.494679,0.0 -120.429998,37.4045,0.0 -120.481136,37.414398,0.0 -120.577363,37.374257,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,YOSEMITE NATIONAL PARK,95389,37.7934,606,CA,272.56283,95389,-119.528,611,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.852635,37.758067,0.0 -119.501817,37.930176,0.0 -119.257675,37.91203,0.0 -119.207087,37.837798,0.0 -119.269222,37.739371,0.0 -119.308813,37.777862,0.0 -119.431434,37.865841,0.0 -119.558454,37.687133,0.0 -119.764655,37.650842,0.0 -119.852635,37.738821,0.0 -119.852635,37.758067,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TRACY,95391,37.7692,409,CA,14.86585,95391,-121.557,437,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.556682,37.74322,0.0 -121.641362,37.74487,0.0 -121.556682,37.815803,0.0 -121.530838,37.74212,0.0 -121.556682,37.74322,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SANTA ROSA,95401,38.4518,36894,CA,21.98754,95401,-122.791,36188,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.716908,38.4608,0.0 -122.715808,38.431107,0.0 -122.794989,38.411862,0.0 -122.851626,38.481146,0.0 -122.841728,38.484445,0.0 -122.793889,38.486094,0.0 -122.769695,38.481695,0.0 -122.716908,38.4608,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SANTA ROSA,95403,38.5028,40785,CA,19.1204,95403,-122.751,39287,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.726805,38.552079,0.0 -122.716908,38.4608,0.0 -122.769695,38.481695,0.0 -122.783442,38.50644,0.0 -122.788391,38.54768,0.0 -122.726805,38.552079,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SANTA ROSA,95404,38.4616,36057,CA,81.76121,95404,-122.649,35304,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.589338,38.398115,0.0 -122.565143,38.386568,0.0 -122.554696,38.331031,0.0 -122.566793,38.329381,0.0 -122.666869,38.342028,0.0 -122.685565,38.372271,0.0 -122.715808,38.431107,0.0 -122.716908,38.4608,0.0 -122.726805,38.552079,0.0 -122.674568,38.573524,0.0 -122.569542,38.529534,0.0 -122.546448,38.521286,0.0 -122.680616,38.454752,0.0 -122.681166,38.453102,0.0 -122.688314,38.449803,0.0 -122.648724,38.41846,0.0 -122.589338,38.398115,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SANTA ROSA,95405,38.4395,22204,CA,5.12313,95405,-122.669,21923,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.680616,38.454752,0.0 -122.648724,38.41846,0.0 -122.688314,38.449803,0.0 -122.681166,38.453102,0.0 -122.680616,38.454752,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SANTA ROSA,95407,38.3945,32117,CA,21.9019,95407,-122.742,30949,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.732304,38.349727,0.0 -122.741102,38.351926,0.0 -122.794989,38.411862,0.0 -122.715808,38.431107,0.0 -122.685565,38.372271,0.0 -122.732304,38.349727,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SANTA ROSA,95409,38.4574,26053,CA,37.66744,95409,-122.598,25789,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.648724,38.41846,0.0 -122.680616,38.454752,0.0 -122.546448,38.521286,0.0 -122.521154,38.471248,0.0 -122.589338,38.398115,0.0 -122.648724,38.41846,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ALBION,95410,39.2061,1020,CA,41.37503,95410,-123.677,994,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.681929,39.178931,0.0 -123.761661,39.192128,0.0 -123.769909,39.226769,0.0 -123.675331,39.253713,0.0 -123.601098,39.189378,0.0 -123.681929,39.178931,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ANNAPOLIS,95412,38.7041,209,CA,22.37625,95412,-123.329,201,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.404795,38.71704,0.0 -123.286573,38.698344,0.0 -123.379501,38.721989,0.0 -123.245882,38.684598,0.0 -123.404795,38.71704,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BOONVILLE,95415,39.0135,1391,CA,32.64661,95415,-123.388,1363,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.315716,38.990875,0.0 -123.380601,38.960632,0.0 -123.434488,38.993624,0.0 -123.388299,39.070056,0.0 -123.316816,39.023317,0.0 -123.315716,38.990875,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BRANSCOMB,95417,39.7022,451,CA,155.33335,95417,-123.576,453,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.380051,39.751345,0.0 -123.526316,39.708456,0.0 -123.549411,39.539645,0.0 -123.611546,39.540195,0.0 -123.742415,39.766192,0.0 -123.414693,39.812931,0.0 -123.380051,39.751345,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CASPAR,95420,39.3615,317,CA,3.79771,95420,-123.782,313,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.747364,39.362037,0.0 -123.818847,39.360388,0.0 -123.817747,39.376884,0.0 -123.747364,39.362037,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CAZADERO,95421,38.6454,2152,CA,318.11486,95421,-123.212,2109,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.42404,38.67525,0.0 -123.498823,38.778075,0.0 -123.268977,38.808318,0.0 -123.005039,38.713191,0.0 -123.033083,38.669751,0.0 -123.052878,38.560877,0.0 -123.033083,38.488844,0.0 -123.049579,38.454202,0.0 -123.29812,38.54603,0.0 -123.42404,38.67525,0.0</coordinates></LinearRing></outerBoundaryIs><innerBoundaryIs><LinearRing><coordinates>-123.404795,38.71704,0.0 -123.245882,38.684598,0.0 -123.379501,38.721989,0.0 -123.404795,38.71704,0.0</coordinates></LinearRing></innerBoundaryIs></Polygon>"
,Zip:,CLEARLAKE,95422,38.9753,13805,CA,19.70757,95422,-122.64,13481,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.613532,39.009021,0.0 -122.566793,38.922691,0.0 -122.629478,38.92984,0.0 -122.731204,39.007921,0.0 -122.660821,39.01232,0.0 -122.613532,39.009021,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CLEARLAKE OAKS,95423,39.0918,3908,CA,117.61788,95423,-122.657,3842,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.751549,39.041463,0.0 -122.78949,39.100849,0.0 -122.787291,39.122294,0.0 -122.619581,39.167383,0.0 -122.526652,39.060709,0.0 -122.613532,39.009021,0.0 -122.660821,39.01232,0.0 -122.751549,39.041463,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CLOVERDALE,95425,38.7911,9416,CA,129.32703,95425,-123.035,9217,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.268977,38.808318,0.0 -123.233235,38.808868,0.0 -122.858774,38.850108,0.0 -122.815884,38.779725,0.0 -123.005039,38.713191,0.0 -123.268977,38.808318,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,COMPTCHE,95427,39.2563,519,CA,106.27481,95427,-123.574,435,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.534014,39.295503,0.0 -123.414143,39.177281,0.0 -123.474628,39.14154,0.0 -123.601098,39.189378,0.0 -123.675331,39.253713,0.0 -123.672032,39.259212,0.0 -123.590651,39.302102,0.0 -123.703924,39.371935,0.0 -123.657735,39.359288,0.0 -123.566457,39.346641,0.0 -123.534014,39.295503,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,COVELO,95428,39.7675,2368,CA,728.81299,95428,-123.143,2309,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.885168,39.580336,0.0 -122.948953,39.516551,0.0 -123.163402,39.503354,0.0 -123.344309,39.625975,0.0 -123.249732,39.705156,0.0 -123.352007,39.714504,0.0 -123.380051,39.751345,0.0 -123.414693,39.812931,0.0 -123.472429,39.907508,0.0 -123.447685,39.977342,0.0 -122.934106,39.977892,0.0 -122.937405,39.798084,0.0 -122.885168,39.580336,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,DOS RIOS,95429,39.6779,270,CA,68.2032,95429,-123.364,301,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.344309,39.625975,0.0 -123.415792,39.617727,0.0 -123.478477,39.698008,0.0 -123.352007,39.714504,0.0 -123.249732,39.705156,0.0 -123.344309,39.625975,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ELK,95432,39.1636,206,CA,11.91087,95432,-123.715,201,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.761661,39.192128,0.0 -123.681929,39.178931,0.0 -123.718221,39.126143,0.0 -123.761661,39.192128,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,FORESTVILLE,95436,38.493,6132,CA,22.66244,95436,-122.912,6086,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.851626,38.481146,0.0 -122.96215,38.486094,0.0 -122.947303,38.537782,0.0 -122.849426,38.521286,0.0 -122.841728,38.484445,0.0 -122.851626,38.481146,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,FORT BRAGG,95437,39.4388,14367,CA,59.02215,95437,-123.757,14289,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.767159,39.565489,0.0 -123.745164,39.540195,0.0 -123.657735,39.359288,0.0 -123.703924,39.371935,0.0 -123.747364,39.362037,0.0 -123.817747,39.376884,0.0 -123.767159,39.565489,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,FULTON,95439,38.4929,739,CA,2.31199,95439,-122.774,719,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.769695,38.481695,0.0 -122.793889,38.486094,0.0 -122.783442,38.50644,0.0 -122.769695,38.481695,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GEYSERVILLE,95441,38.7399,2959,CA,109.20788,95441,-122.86,2944,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.005039,38.713191,0.0 -122.815884,38.779725,0.0 -122.858774,38.850108,0.0 -122.821383,38.850108,0.0 -122.733404,38.771477,0.0 -122.824682,38.660403,0.0 -123.033083,38.669751,0.0 -123.005039,38.713191,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GLEN ELLEN,95442,38.3746,4477,CA,25.24536,95442,-122.512,4397,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.565143,38.386568,0.0 -122.49641,38.425609,0.0 -122.457369,38.368422,0.0 -122.554696,38.331031,0.0 -122.565143,38.386568,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GLENHAVEN,95443,38.9675,180,CA,103.4062,95443,-122.494,175,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.340247,38.924341,0.0 -122.395234,38.864405,0.0 -122.403482,38.856157,0.0 -122.566793,38.922691,0.0 -122.613532,39.009021,0.0 -122.526652,39.060709,0.0 -122.489261,39.063458,0.0 -122.340247,38.924341,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GRATON,95444,38.43,864,CA,0.69772,95444,-122.865,845,
,Zip:,GUALALA,95445,38.8342,1944,CA,122.17291,95445,-123.421,1886,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.498823,38.778075,0.0 -123.533464,38.768178,0.0 -123.644538,38.846259,0.0 -123.347059,38.891899,0.0 -123.242033,38.861106,0.0 -123.233235,38.808868,0.0 -123.268977,38.808318,0.0 -123.498823,38.778075,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GUERNEVILLE,95446,38.5257,5424,CA,27.2612,95446,-123.006,5369,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.96215,38.486094,0.0 -122.989093,38.477846,0.0 -123.033083,38.488844,0.0 -123.052878,38.560877,0.0 -122.947303,38.537782,0.0 -122.96215,38.486094,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,HEALDSBURG,95448,38.6252,17169,CA,191.21861,95448,-122.847,17031,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.052878,38.560877,0.0 -123.033083,38.669751,0.0 -122.824682,38.660403,0.0 -122.733404,38.771477,0.0 -122.650923,38.707142,0.0 -122.674568,38.573524,0.0 -122.726805,38.552079,0.0 -122.788391,38.54768,0.0 -122.849426,38.521286,0.0 -122.947303,38.537782,0.0 -123.052878,38.560877,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,HOPLAND,95449,38.9276,1886,CA,217.09122,95449,-123.107,1814,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.858774,38.850108,0.0 -123.233235,38.808868,0.0 -123.242033,38.861106,0.0 -123.315716,38.990875,0.0 -123.316816,39.023317,0.0 -123.064975,39.05301,0.0 -122.911561,38.901246,0.0 -122.821383,38.850108,0.0 -122.858774,38.850108,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
